ID,Tweets,Labels
1694,Sasa hapo ule vyote vya baridi au kimoja wapo Ndo utackia Radha mujarabu Maana viporo vyote makini lkn asa Cha maharage,0
1695,   Mzee baba huku hali si shwari hali tete sana hamna cha democrasia ni mwendo wa nyu,-1
1697,Singoshine tafadhali fahamu namba ya dikoda yako ni 7030729291Salim,0
1699,Kila baada ya miaka 5 tunapata wabunge wapya na unakuta hawana uelewa wa kutosha katika sekta ya madinikwahiyo tunahitaji azaki ziendelee kutoa elimu na kufanya uchechemuzi sekta ya uziduaji Jesca Kishoa  Mjumbe kamati ya Nishati na Madini,0
1700,Huu ni uhuni wala mama hakuagiza hayambona hizi oparesheni zinaweza kufanyika kiustaarabu tusio kila kitu cha kutumia nguvu,-1
1702,   Zipo zaidi ya hekari milioni moja na laki moja kwa ajili ya kilimo Mkoa wa kagera una zaidi ya maeneo yenye ukubwa za,0
1703,   Leo Januari 20 2020 ndiyo mwisho wa zoezi la usajili wa laini kwa alama za vidole baada ya kuongezwa siku 20 na R,1
1704,   Kabisa mzee tumekua kwa ratiba hizo na tumetoboa fresh tu TV yes ila kwa muda na vipindi maalumu tena dingi nik,0
1705,   This Friday Kwenye With Heavyweight Mc Mbunge Wa Binadamu Na Wanyama Hapa,0
1706,   Mgeni mualikwa mkuu wa wilaya kisarawe kabla ya ukuu wa wilaya ametengeneza Fursa nyingi na Ajira h,1
1707,   Nchini Uganda baadhi ya tamadunibinti akipata hedhi ya kwanza inayofuata lazima awe ameondoka na kuolewa Hii ni tam,0
1709,Ahsante sana tunajivunia kuwa karibu na jamii,1
1710,Na umetuma shilingi ngapi kutoka namba gani kwenda namba gani kwa msaada zaidiSuzy,0
1711,   Wakati bado unajadiliana na halmashauri ya kichwa chako juu ya kuchanja au kutochanja basi endelea kujikinga kwa kufuata tara,0
1713,Tunaomba utume taarifa kamili kwenye dm link kuhusiana na makato ya kifurushi chako Namba ya simu kiasi  tarehe ulionunua kifurushi hicho,1
1714,Mabishano ya mashabiki Simba Yanga kuelekea mechi ya watani via,0
1715,    goes too hard on Coco hadi nikamuonea huruma also nimependa jinsi alivyomlipia 20 mil na mara zote ha,0
1717,   siku hizi ufunguo wa maisha sio elimu tena ni connection na Undugulazition,0
1718,   Unapochanja chanjo ya UVIKO19 unauweka mwili tayari kupambana na kumshinda adui kirusi cha korona ila usipochanja ni sawa na,1
1719,Babe wako akiwa comfortable zaidi kujipost yupo na ma bestie wa opposite sex kuliko akiwa na wewe wewe kama wewe unachukuliajeeeee etii,0
1720,UHURU MICHEZOUhuru Digital inawatakila kila la heri Klabu ya kwenye mchezo wake wa leo dhidi ya AS VITA CLUB Ligi ya Mabingwa Afrika huko Mjini Kinshasa nchini Kongo,0
1721,   Busara zako zitaendelea kuishi katika kujenga taifa bora lenye fikra shupavu Heri ya kumbukumbu ya siku ya mwalimu Juliu,1
1722,   Serikali ina mifumo mizuri na shirikishi kwa Vijana ila sisi kama vijana hatujachukua hatua ya kujihusisha na mifumo hi,1
1723,   Je wajua Matatizo ya macho hususani kwa mtu ambaye hawezi kuona mbali inahusishwa kutokana kuwa na uwezo mkubwa wa akili,0
1724,   Umethibitisha Ukongwe wako Mheshimiwa Ngoma Kali SanaAsante Kwa Chakula Kitamu Cha Sikio,1
1725,kwa mwezi mzima bila gharama za ziadaYaani ukilipia kifurushi cha DStv Bomba utapata kifurushi cha DStv FamilyFamily utapata Compact,0
1726,   Wana Twita Naomba nisaidie kumtag mtu mmoja humu umpe taarifa nimeweka movie mpya YouTube Akapate burudani kidogo ya dakik,0
1727,Umasikini sio sifa,0
1728,   Baada ya miezi miwili Januari 2020 Zadok Prescott alitengeneza App inaoitwa Piki ilikuwa inafanya kazi ile ile na kwa baha,0
1729,UHURU MICHEZOCollum HudsonOdoi anataka kutimkia klabu ya Bayern Munich kwenye uhamisho wake mwezi huu wa Januari baada ya maongezi ya mkataba na Klabu yake ya Chelsea kushindikana,-1
1730,   iyo nawakilisha ni best colabo of all time kwa upande wangu Haijawahi tokea tena,1
1731,   Usiache siku ipite bila kusoma Ripoti ya Haki za Binadamu 2018 Ripoti hii inapatikana kupitia tovuti yetu,1
1734,VIDEOMuunganiko wa video za wapishi wakifanya ufundi namna ya wanavyopika video hiyo ilitikisa mitandaoni nchini China,0
1735,   Tunakaribisha wote wenye makala ya afya elimu teknolojia ajira historia nk na wanaotafuta sehemu ya kuyachapisha,0
1736,   NALE ni dawa ya mimea inayotibu changamoto ya vidonda vya tumbo kwa kuponyesha michubuko kwenye kuta za tumbo na kuua bac,0
1737,   Kesho InshaAllah baada ya sala ya Eid nitakuwa nyumbani Tandale nikitoa Mkono wa Eid kwa ndugu zangu WaislamZoezi hi,1
1738,Habari hauwezi kutoa PIN ya laini ikihitaji PIN weka 12345KA,0
1740,Pamoja sana endelea kutumia huduma zetuKA,1
1741,   Dah Hapa najiona kabisa nimekuwa nikitamani kubadilika kumbe napaswa kuikabili nafsi yangu,1
1742,Asante na tafadhali subiri tutawasiliana nawe hivi punde kwa msaada zaidi Gift,1
1743,   Suprise ya kwenye harusi ya Full video ipo tayari kwenye,0
1744,   Sehemu ya wananchi wa mji wa Iringa waliohudhuria mkutano wa Dkt katika uwanja wa CCM Samora htt,1
1745,   Je wajua Mpaka mwanzoni mwa 2000 Watumishi wa umma hususani walimu mishahara yao walikuwa wakipokelea dirishanikwenye of,0
1746,Kuosha mikono vizuri kwa sabuni au vitakasa na maji safi yanayotiririka takribani sekunde 2030 Ni Njia yenye ufanisi wa kupambana na Uviko 19 Tujenge zoezi la Kunawa mikono yetu mara kwa mara,1
1747,   Hivi ukiambiwa na mke wako wewe ni mwanaume gani nakulisha kila siku sasa nina mwanaume mwingine anataka kunioa unamfan,-1
1748,   Mwanza ni mkoa uliongoza kwa wana kuvaa nguo mpya mpya Muleba wanashika namba 2 na Arusha wanashika namba moja,0
1749,Daladala zinawezaje kupunguza foleni kwa kupita kwenye miundombinu ya mwendokasi na zitatumia vituo gani,0
1750,Wageni wanaoingia nchi jirani wanakuja kutalii Pwani na sisi Tanzania tuna hifadhi bora za pwani kuliko nchi za jirani Spika Job Ndugai,1
1752,UHURU MICHEZORatiba ya michezo ya leo Januari 2 2019 Ligi Kuu Tanzania Bara,0
1753,24 Rafiki mpya anakuwezesha kupata mpaka Tshs 2000 kwa kufuata vigezo hivi 1 Anaweza kucheza mechi moja kwa soko la njia tatu na odds ziwe 130 au zaidi katika mpira wa miguu 2 Anaweza weka bashiri yoyote ya mechi nyingi 3 Jenga b,0
1754,Samahani kwa makosa ya kiuandishi sio Jeshi la polisi,1
1755,Tabia ya baadhi ya watu kuzaa watoto kisha,-1
1756,Inahitaji busara kusahauna hekma Vinaweza kutokea vitu vikapelekea ukakumbuka jambo lililopita maumivu yakanza tena,0
1757,   Mkurugenzi Mtendaji wa Benki ya Equity T Robert Kiboti kesho saa tatu asubuhi atakuwa live katika akaunti zetu za Inst,0
1758,   Kulikuwa na haja gani ya flyover inayoepusha msongamano kuliko kujali hili bonde la kigogo jangwani na mkwaju,0
1761,   Mwaka 2016 nilipoteza kazi niliyokuwa nimeajiriwa kwa makosa ambayo sikuhusika lakini upepelezi ulipokuja kufanyika nili,-1
1764,   Hata saa mbovu huwa SAWA mara mbili kwa siku,1
1765,Asante kwa kutweet kwenye ukurasa wetu retweet mpaka tupate jibu sahihu,1
1766,Julius Mwaiselage Executive director ORCI,0
1767,Unaweza kutembelea au TV guide kupata orodha ya chaneli zetu kwa maelezo zaidi Bahati,0
1768,   Baada ya kumaliza chuo nilibahatika kupata kazi mapema na niliajiriwa kwenye nafasi ya juu kwenye kampuni fulani https,1
1769,   Karibu sana kwenye mkururo wa,0
1770,   Watoto wa Kike wana maoni gani kuhusu majukwaa ya kidijitali na matumizi yake,0
1772,   Kua makini kwenye maishaHuenda unachokitafuta kipo kwa yule unaemdharau,1
1773,   Katika ofisi za Leo tukijadiliana na walimu wa shule 10 za Sekondari na Msingi kufuatia muendelezo wa maazimio ya,0
1774,   Wakati mwingine ukichapwa unapoteza kabisa umakini wa darasani na bado mwalimu anaweza kukwambia baadae nione ndo kabisa,0
1775,   Ushahidi unaonyesha kumsomesha msichana kunapunguza kiwango cha ndoa za utotoni ukatili wa kijinsia na kuboresha ukuaj,0
1776,   Muonekano wa Economy na Business Class 8 Unangoja niniUsisubiri kuhadithiwa utamu wa  kat,1
1777,   Kuna siku nilikutana na wewe somewhere niko mzigoni ukanipa faraja pole na kazi kuna kitu ndani yako Insaallah,1
1778,na mtu anayemtembelea ndugu yake katika nchi ya mbali anamtembelea tu kwa ajili ya Mwenyezi Mungu yuko Peponi,1
1779,   Mambo 9 muhimu ya kuzingatia kabla na wakati wa kuandika wasifukazi CV 1 Hakikisha CV yako inaendana na kazi un,0
1780,   Fuatilia viwango vya ubadilishwaji wa fedha za kigeni in real time kupitia EazzyFX Tembelea tovuti yetu hapa ,0
1781,   Ujenzi wa Jengo la 3 la Abiria unatarajiwa kukamilika Mei 31 mwaka huu ambalo litakuwa na uwezo wa kuhudumia abiria m,0
1782,   Huyu jamaa sijui atafika lini huku Mbeya nina shauku ya kuonana naye uso kwa uso kuna swali nataka nimuulize,0
1783,Unahitajika kuwa na kipato zaidi ya Tzs 700000 kwa mweziPJ,0
1784,   condom huzuia mimba zisizotarajiwa na haliyakuwa mnajamiana tuachane na hilo condom pia inakukinga na maambuki,0
1785,   Wapwa zangu Sinaga Choyo Mimi nawainua kwenye deals za hela sasa ili upate fursa ya kuwa influencer wa brands kubwa na,0
1786,Namshukuru sana baba yangu babu  bibi mama zangu wote wadogo na wakubwa  shangazi zangu wajomba zangu na binamu zangu pia nawashukuru marafiki zangu wote kwa kunijali na kunionesha upendo wa dhati miaka yote hii,1
1787,   Mfahamu 0kb virus na namna ya kupambana nae Katika matumizi ya kila siku ya kompyuta yako pengine umewahi kukutana na kir,0
1788,   Leo tumezindua rasmi Maadhimisho ya wiki ya Huduma kwa mteja katika tawi letu la MwengeDSM Tumeongeza muda wa utoaji h,0
1790,   Nakukumbusha matumizi Ya dawa za Dharura za uzazi wa mpango P2 yanaweza kusababisha ukawahi kuona hedhi kabla ya muda n,-1
1792,    aibua maswali tata utekwaji wa  wanaripoti,0
1794,   Wateja wetu ndio biashara yetu vilevile ndio nguvu yetu Mtoto wako anasoma Tuition wapi tunatoa huduma,0
1797,Tembelea tovuti ya ili kujua zaidi kuhusu mafunzo ya 2jiajiri kwa wanawake wajasiriamali,1
1798,Habari tunaomba namba yako DM kwa msaada zaidiKA,1
1799,Tanzania na Misri zimetia saini mkataba wa ujenzi wa kuzalisha umeme katika Bonde la Mto Rufiji na kushuhudiwa na rais JOHN POMBE MAGUFULI na waziri mkuu wa Misri MOSTAFA MADBOULY Soma zaidi gtgt,0
1800,   Pamoja Na Kuwa Na Followers Laki Mbili Awali Lakini Impression Ilikuwa Million Nne TuLeo Followers Elfu Tano Tu Tuna Im,1
1802,Panda vyeo hata uwe CEO lakini kumbuka huo sio mwisho wa Maisha yako Unaweza kuwa CEO wa kampuni ya mtu lakini ni HOUSEBOY wa maisha yako,0
1803,Kuna sheria ya ulipaji kodiit depends na turnover ya mfanyabiasharakuna ushuru wanalipa ni kodi iyowanalipa hela ya usafina vitu vyote wanavyotumia kukaanga chips wakinunua kuna VAT,0
1804,Ukiangalia kete za mama kila atakayo gusa analiwahaihusiani na kesi ya FAM kweli,0
1805,   NMB HQ jamani ofisi nzuri sana Mpaka sitaki kuaga,1
1806,Umeamka salama huna budi kusema Asante MUNGU Milango ya baraka zako inafunguka Subira yako haikuwa adhabu bali ilikuwa maandalizi ya kupokea kitu kikubwa zaidi,1
1807,Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata SM,0
1808,MKUCHIKA KILA MMOJA ANA JUKUMU LA KUPAMBANA NA RUSHWA,1
1810,Waziri wa Nishati Dkt Medard Kalemani pia atakagua kazi ya usambazaji umeme vijijini wilayani Chato,1
1811,Hivi mwalimu unahisi me sikipendi kiswahiliau naona icho unachokitamani haiwezekani kesho wala kesho kutwawazo lako ni zuri na unajua,0
1812,Waziri Mkuu Mh amewataka Mawaziri na Naibu Mawaziri kujiepusha na utoaji wa matamko yasiyotekelezeka ili kuepuka mikanganyiko Serikalini,0
1813,   Mungu akusimamie kamanda Kwa support kama hizo mtu anaamua kuunga mkono juhudi tena kwa hoja dhaifu kabsa Laana,0
1814,   RC Geita Robert Gabriel amepandisha Bendera ya robo tatu mlingoti ikiwa ni kiashiria kuwa bado kuna Kaya hazi,0
1816,siwaelewinatuma normal text haziendi napigasimu huduma kwa wateja ampokei sio sawa mahusiano yangu yakivunjika,-1
1818,   Asanteni sana kwa kuungana nasi leo tunathamini sana uwepo wenu na tunaahidi kufanyia kazi maoni na ushauri wenu mliotup,0
1819,News Transifoma lalipuka na kuwaka moto maeneo ya Mgololo mkoani Iringachanzo cha kulipuka hakijajulikana na,-1
1820,   Kuna brother etu alitajiwa mazaga huko kaskazini mashariki hadi baadhi ya ndugu wa Mke wakainuka kumtetea Mmeona sab,-1
1821,   Huko Rwanda polisi wametangaza aliyepoteza hela zake akazifate kituoni Huu ni mfano bora wa polisi kulinda usalama wa raia,1
1822,leo ntakoma,0
1823,Spika wa Bunge Job Ndugai amesema madai ya Mbunge wa Singida Mashariki Tundu Lissu kuwa Bunge halijamlipa fedha zozote tangu ashambuliwe hayana ukweli Tazama zaidi gtgt,-1
1824,Kifo hakisababishwi na mwanadamu Everything is God plan Waeza umwa miaka Kenda na usife Hakuna wakulaumiwa Au kapigwa risasi C ugojwa tu,0
1825,Sawa tumezipokea,0
1826,Spika wa Bunge aliposhiriki Mkutano wa Jukwaa la Maspika wa Mabunge ya nchi za Afrika Mashariki uliofanyika Arusha,1
1828,Shirika la Afya Duniani limesema kuwa Uvutaji wa Sigara unabaki kuwa chanzo kikuu cha Vifo ambavyo vingeepukika licha ya kupungua kwa matumizi ya Sigara duniani tangu kuanza kwa karne ya 21,0
1829,BODI YA REA YAKAGUA MIRADI YA UMEME VIJIJINI UKEREWE Veronica Simba  Mwanza Bodi ya Wakurugenzi wa Wakala wa Nishati Vijijini REB leo Oktoba 6 2019 imefanya ziara wilayani Ukerewe Mkoa wa Mwanza,1
1830,   Hakuna Chama Imara Chama imara husimama kwa kutumia itikadi sera na hoja na si mabavu ya kimamlaka ujanj,0
1831,Lukelowinstone Ahsante kwa kushiriki nasi tafadhali endelea kufuatilia ukurasa wetu,1
1835,   Mwalimu asante kwa kuendelea kunifundisha kuhusu maisha yangu ya kila siku nami nakili unanisaidia kuyatamb,1
1836,   Utabiri wa Hali ya Hewa wa saa 24 zijazo kuanzia saa 3 usiku wa leo 09062018 kama unavyoletwa kwenu na mchambuzi Joyce,0
1837,Baada ya ushindi wa EPL wiki iliyoisha Man City wanakutana na Oxford United katika  Je vijana Guardiola wataweza kuchomoka na kutinga nusu fainali Shuhudia mechi hii kesho saa 145 usiku kupitia SS5 kwa kulipia kifurushi cha Compact Plus 84000,0
1838,   Kama kuna mtu anafahamu jina la Movie hii naomba anisaidie,0
1839,Hii ni sehemu ya mwisho ya stori ya Bi Scolastika Ngwaluesoni mshindi wa Tsh 260319980 ambapo anaweka bayana mipango yake Soma Usisahau wiki hii Jackpot inasoma Tsh 272715860,0
1840,   Leo Oktoba 07 ni kumbukumbu ya siku ya Kuzaliwa kwa Rais Mstaafu wa Jamhuri ya Muungano wa Tanzania katika awamu ya nne M,1
1841,   Tamko Kupinga Adhabu za Kikatili Shuleni,0
1843,   Anko Unamwambiaje Jamaa Yetu Maana Kajikakamua Awezavyo Muangalizie Chochote Umpatie,0
1847,   Wanaume wagumu kulipa mikopo ,-1
1848,   Mwaisa Vs mtu mrefu Photographer by me,0
1849,on air kukupa mkusanyiko wa stories zote ukiwa na,1
1850,   Ukitaka mwizi asikuibie mpe NAFASI ya kua mtunzaji wa pesa zakoHawa ccm wana kasi ya ajabunadhan n,0
1851,   unamuacha lini huyu sasaaaaa Kuna watu huko wanaitwa BEACH wanasubiri COCO muwe kimoja Achan,0
1852,   Are you invited kwenye listening party ya msanii  Nitawasimulia hapa hapa ukali wa ngoma zilozopo kwenye,0
1853,Mteja wetu Ahsante sana sana kwa uzalendo wako Tunathamini sana mcjango wenu kupitia nyinyi yote mazuri yanawezekana Ahadi yetu tutaimarika Tunafanya uwekezaji mkubwa tegemea matokeo mazuri sana Ahsante,1
1854,   Kama umeamka salama mwambie Mungu asante hata bila kutoa sauti hakika yeye husikia na kuyaona yaliyo mioyoni mwetu,1
1855,   Hongera sana ndugu Heche Huo ndio uongozi unaoacha alama na si makelele au kulalamika bila jitihada Tatiz,1
1856,   Cpwaa Mungu amlaze mahali panapostahili Jamaa alikuwa Anaimba Sana Nakumbuka Ile nyimbo Ya ACTION ft  Alb,0
1857,Naondoka Libya nikiwa na moyo mzito na wasiwasi sana Matumaini yangu ni kwamba bado inawezekana kuepuka mapigano ndani na karibu ya Tripoli unajitolea kuwezesha suluhu ya kisiasa na kuwasaidia raia wa Libya  ziarani Libya,-1
1858,   Mkiti wa BAWACHA Halima Mdee aliyetangazwa mshindi wa kiti hicho amewaeleza wanawake kuwa umoja huo utakua imara bo,1
1859,Japan wanafanyakazi usiku na mchana ili kuweza kugundua Technology maalumu ambayo nyumba inaeeza kutoka ardhini Hii ni kwa ajili ya kujikinga na madhara ya tetemeko,0
1860,Habari tunaomba tufafanulie suala lako tafadhali,1
1861,   yaan jamaa huyu ni big thinker maana hakuna hata wimbo wowote wa hovyo kwenye list ya nyim,1
1862,   JEULISHAWAHI KUWAZA HIZI NI BIASHARA  1 Event planning 2 Photographer 3 IT consultant 4 Social media consultant 5 Per,1
1864,Jenerali Muhammadu Buhari anaongoza kwa zaidi ya kura milioni mbili zaidi ya mpinzani wake wa karibu ambaye ni,1
1867,Kaya 67 zilizopo kata ya Mbesa wilayani Tunduru mkoani Ruvuma zimekosa mahali pa kuishi baada ya nyumba zao zikiwemo nyumba za shule na madarasa kuezuliwa na upepo,-1
1869,mchawi stock ya chakula tubut km una stock yako ya msosi hio ngoma jion,0
1870,   BASHUNGWA TUUNGE MKONO BIDHAA ZA NDANI MADE IN TANZANIA,1
1871,Mbona hivi vidonge vimeadimika hv kwann Maana wagojwa wa Ulcers wanapata tabu,-1
1872,   First date unampeleka club unamnunulia Pombe baada ya kulewa anaanza kulia huku anasema naomba unipeleke nyumbani kwa,0
1873,Kwa mujibu wa sheria ya nchi wachezaji wa kigeni ni lazima walipe kodi,0
1874,Wanasema mtu anaeongea na simu unaweza ukampa kitu chochote na akapokea kwa mkono wake ba asijue umempa kwa ajili gn kama unabisha jaribu,0
1876,Viwango vyetu vya kubadilishia fedha leo tarehe 27 Septemba 2017,1
1877,   Ukisikia mtanzania kakamatwa na madawa China huna hata chembe ya kuwaza labda sio mtanzania kweli Ila ukisikia mtanzania k,-1
1878,   Nyumba ya ya bomolewa kupisha barabara,-1
1879,Habari Ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tulikuwa na tatizo la mtandao ila kwa sasa huduma ya internet imerejea vilevile tumeweza kufidia Mbs ambazo hukuweza kuzitumia kulingana na kifurushi ulichonunua Ah,0
1880,Ahsante kwa kuwasiliana nasi Pole sana tatizo lako tumelipeleka idara husika tutakujulisha likishapatiwa ufumbuzi ndani ya masaa 72 ya kazi ahsante kwa kuchagua VodacomFB,0
1881,Usimamizi wa wakati ni usimamizi wa maisha kwa hivyo linda wakati wako kwa uangalifu mkubwa Kila siku chukua muda kujiuliza swali Je Hii ndio matumizi bora ya wakati wangu na nguvu yangu,1
1882,   Katika kuhakikisha tunakufikishia huduma zetu popote ulipo sasa tupo mtaani kwakouonapo gari yetu ya matangazo karibu uj,0
1883,Katika Mahojiano maalum na Uhuru Daktari kutoka Taasisi ya Daktari Mkononi Happyness Biyengo alisema mtoto anaponyonyeshwa kwa kipindi cha miezi sita mfululizo huepushwa na magonjwa nyemelezi,1
1886,   Asanteni sana kwa kutafsiri kazi yetu hapa  ni lugha muhimu,1
1887,   Elimu Yetu Sandakalawe Hawaithamini hata wanaotugawia,-1
1888,   Meneja wa Programu na Utafiti FADev Evans Rubara akiongea na Balozi wa Denmark Nchini Tanzaniam Bi Mette Norgaard Dissing,0
1890,   Hii ndio official ac ya kijana wenu huko insta Karibuni sana ni wahudumie,1
1892,   Hii iwafikie kwa wale wote watafuta mafolowazi wenzangu Chapa like Chapa handle Chapa retweet,0
1893,   Ibara ya 151 ya Katiba inatamka wazi Kila mtu anayo haki ya kuwa huru na kuishi kama mtu huru Kufanya shughuli za k,0
1894,   Kwa sasa Sina mpango kugombea Urais wa Jamhuri ya Muungano wa Tanzania licha ya kwamba sifa zote za kikatiba zinazohitajika,0
1895,RC AAGIZA WANAFUNZI WALIOOANA WAKIWEMO WAZAZI WAO WAKAMATWE Mkuu wa Mkoa wa Simiyu jana ameliagiza jeshi la polisi kwa kushirikiana na mkuu wa wilaya na vyombo vingine vya usalama,-1
1896,   Lolote ambalo unapaswa kulifanya na ukakwepa kulifanya kaa ukijua kuna mwenzako atalifanya Tatizo ni kuwa anaweza asili,1
1897,   Kesho ni siku yetu ya kujifunza na  kujua mbinu za kupata kazi kirahisi ndugu  vijana na s,0
1898,Tunaomba kufahamu inakupa ujumbe gani pindi unapoweka namba yako ya siri,1
1899,   Baraza jipya likapata wkt mgumu ktk kufanya maamuzi hasa kwenye kutekeleza majukumu yake kimamlaka kwa sababu ya migomo ya,-1
1900,Ndugu mteja kutumia laini ambayo haijasajiliwa kwa jina lako ni kosa la Jinai Piga 106 huhakiki jina kama si sahihi fika dukani kwetu,0
1901,na juhudi za kuusambaza zaidi maeneo mbali mbali zinaendelea 3 AJIRA  udereva uboharia uendeshaji mitambo na ufundi,0
